#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
    295.00,    2,      145.2,    13.5476,    0.01974,     146.13,  -0.332346,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:04:55Z,   145.2056
    295.00,    2,       57.1,    23.8538,   -0.51313,      78.08,  10.306121,  IDM,          136,        3,        4, , 1970-01-01T00:04:55Z,    57.1296
    296.00,    1,      260.1,    13.8752,    0.00806,       0.00,   0.000000,  IDM,          123,        3,        1, , 1970-01-01T00:04:56Z,   260.0932
    296.00,    1,      150.2,    25.4056,   -0.06466,     103.88,  11.530438,  IDM,          132,        3,        4, , 1970-01-01T00:04:56Z,   150.2181
    296.00,    2,      158.8,    13.5866,    0.08608,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:04:56Z,   158.7654
    296.00,    2,       80.7,    23.2508,   -0.66914,      68.07,   9.664285,  IDM,          136,        3,        4, , 1970-01-01T00:04:56Z,    80.6948
    297.00,    1,      274.0,    13.8790,    0.00170,       0.00,   0.000000,  IDM,          123,        3,        1, , 1970-01-01T00:04:57Z,   273.9708
    297.00,    1,      175.5,    25.1677,   -0.35949,      92.44,  11.288726,  IDM,          132,        3,        4, , 1970-01-01T00:04:57Z,   175.5284
    297.00,    2,      172.4,    13.6603,    0.06462,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:04:57Z,   172.3906
    297.00,    2,      103.6,    22.5117,   -0.79606,      58.80,   8.851329,  IDM,          136,        3,        4, , 1970-01-01T00:04:57Z,   103.5865
    298.00,    1,      287.9,    13.8798,    0.00036,       0.00,   0.000000,  IDM,          123,        3,        1, , 1970-01-01T00:04:58Z,   287.8502
    298.00,    1,      200.5,    24.6924,   -0.56139,      81.38,  10.812641,  IDM,          132,        3,        4, , 1970-01-01T00:04:58Z,   200.4748
    298.00,    2,      186.1,    13.7157,    0.04844,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:04:58Z,   186.0799
    298.00,    2,      125.7,    21.6495,   -0.91382,      50.40,   7.933781,  IDM,          136,        3,        4, , 1970-01-01T00:04:58Z,   125.6767
    299.00,    1,      224.9,    24.0388,   -0.72584,      70.88,  10.158833,  IDM,          132,        3,        4, , 1970-01-01T00:04:59Z,   224.8539
    299.00,    2,      199.8,    13.7571,    0.03627,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:04:59Z,   199.8173
    299.00,    2,      146.9,    20.6824,   -1.00509,      42.97,   6.925277,  IDM,          136,        3,        4, , 1970-01-01T00:04:59Z,   146.8501
    300.00,    1,      168.6,    23.1602,    2.53054,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:00Z,   168.6358
    300.00,    2,      249.5,    25.6061,    1.80020,       0.00,   0.000000,  IDM,          132,        3,        4, , 1970-01-01T00:05:00Z,   249.4872
    300.00,    2,      213.5,    13.7047,    0.01169,      29.94, -11.901352,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:00Z,   213.5436
    300.00,    2,       22.1,    13.6404,    0.01740,     181.49,  -0.064365,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:00Z,    22.0583
    301.00,    1,      192.9,    25.1134,    1.51818,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:01Z,   192.8554
    301.00,    2,      275.8,    26.9521,    1.02089,       0.00,   0.000000,  IDM,          132,        3,        4, , 1970-01-01T00:05:01Z,   275.8293
    301.00,    2,      227.3,    13.7394,    0.03667,      42.56, -13.212767,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:01Z,   227.2644
    301.00,    2,       35.7,    13.6553,    0.01311,     181.56,  -0.084090,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:01Z,    35.7065
    302.00,    1,      218.6,    26.2174,    0.81531,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:02Z,   218.5773
    302.00,    2,      241.0,    13.7719,    0.02920,      56.17, -13.913151,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:02Z,   241.0206
    302.00,    2,       49.4,    13.6666,    0.00995,     181.65,  -0.105307,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:02Z,    49.3677
    303.00,    1,      245.1,    26.7889,    0.40930,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:03Z,   245.1128
    303.00,    2,      254.8,    13.7988,    0.02400,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:03Z,   254.8064
    303.00,    2,       63.0,    13.6752,    0.00759,     181.77,  -0.123639,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:03Z,    63.0388
    304.00,    1,      272.1,    27.0702,    0.19817,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:04Z,   272.0590
    304.00,    2,      268.6,    13.8193,    0.01794,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:04Z,   268.6160
    304.00,    2,       76.7,    13.6818,    0.00581,     181.90,  -0.137590,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:04Z,    76.7174
    304.00,    2,       13.9,    23.2771,   -1.40380,      52.81,   9.595390,  IDM,          139,        3,        4, , 1970-01-01T00:05:04Z,    13.9117
    305.00,    1,      299.2,    27.2050,    0.09423,       0.00,   0.000000,  IDM,          136,        3,        4, , 1970-01-01T00:05:05Z,   299.2048
    305.00,    2,      282.4,    13.8347,    0.01341,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:05Z,   282.4434
    305.00,    2,       90.4,    13.6868,    0.00446,     182.04,  -0.147889,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:05Z,    90.4017
    305.00,    2,       36.5,    21.8286,   -1.47383,      43.93,   8.141808,  IDM,          139,        3,        4, , 1970-01-01T00:05:05Z,    36.4700
    306.00,    1,       58.9,    24.0424,    3.54581,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:06Z,    58.8746
    306.00,    2,      296.3,    13.8461,    0.01002,       0.00,   0.000000,  TruckVehicleType,          126,        3,        1, , 1970-01-01T00:05:06Z,   296.2841
    306.00,    2,      104.1,    13.6907,    0.00345,     182.19,  -0.155468,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:06Z,   104.0906
    306.00,    2,       18.8,    12.8461,    0.04969,      75.26,  -0.844538,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:06Z,    18.8335
    307.00,    1,       84.5,    27.0795,    2.61084,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:07Z,    84.5133
    307.00,    2,      117.8,    13.6937,    0.00268,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:07Z,   117.7828
    307.00,    2,       31.7,    12.8901,    0.03978,      76.08,  -0.803553,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:07Z,    31.7024
    308.00,    1,      112.7,    29.1906,    1.72518,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:08Z,   112.7210
    308.00,    2,      131.5,    13.7407,    0.04111,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:08Z,   131.5011
    308.00,    2,       44.6,    12.9264,    0.03385,      76.89,  -0.814218,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:08Z,    44.6112
    308.00,    2,       12.0,    12.5391,    0.03652,      22.60,  -0.387295,  IDM,          137,        3,        1, , 1970-01-01T00:05:08Z,    12.0133
    309.00,    1,      142.6,    30.5224,    1.04610,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:09Z,   142.6325
    309.00,    2,      145.3,    13.7758,    0.03077,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:09Z,   145.2602
    309.00,    2,       57.6,    12.9577,    0.02931,      77.71,  -0.818129,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:09Z,    57.5536
    309.00,    2,       24.6,    12.5776,    0.03867,      22.98,  -0.380100,  IDM,          137,        3,        1, , 1970-01-01T00:05:09Z,    24.5715
    309.00,    2,        6.8,     4.5018,    4.95566,      11.74,  -8.075835,  IDM,          142,        3,        4, , 1970-01-01T00:05:09Z,     6.8280
    310.00,    1,      173.6,    31.3047,    0.59822,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:10Z,   173.5821
    310.00,    2,      159.0,    13.8022,    0.02301,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:10Z,   159.0498
    310.00,    2,       70.5,    12.9850,    0.02571,      78.52,  -0.817180,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:10Z,    70.5253
    310.00,    2,       37.2,    12.6152,    0.03648,      23.36,  -0.369797,  IDM,          137,        3,        1, , 1970-01-01T00:05:10Z,    37.1681
    310.00,    2,       13.8,     9.2736,    4.41999,      17.40,  -3.341610,  IDM,          142,        3,        4, , 1970-01-01T00:05:10Z,    13.7647
    311.00,    1,      205.1,    31.7433,    0.33001,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:11Z,   205.1275
    311.00,    2,      172.9,    13.8218,    0.01720,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:11Z,   172.8623
    311.00,    2,       83.5,    13.0091,    0.02283,      79.34,  -0.812781,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:11Z,    83.5225
    311.00,    2,       49.8,    12.6502,    0.03385,      23.72,  -0.358843,  IDM,          137,        3,        1, , 1970-01-01T00:05:11Z,    49.8010
    311.00,    2,       24.9,    12.6735,    2.37506,      18.89,   0.023251,  IDM,          142,        3,        4, , 1970-01-01T00:05:11Z,    24.9149
    312.00,    1,      237.0,    31.9826,    0.17833,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:12Z,   237.0025
    312.00,    2,      186.7,    13.8365,    0.01286,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:12Z,   186.6918
    312.00,    2,       96.5,    13.0306,    0.02051,      80.15,  -0.805974,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:12Z,    96.5425
    312.00,    2,       62.5,    12.6827,    0.03140,      24.07,  -0.347876,  IDM,          137,        3,        1, , 1970-01-01T00:05:12Z,    62.4677
    312.00,    2,       38.3,    13.8573,    0.40529,      18.13,   1.174626,  IDM,          142,        3,        4, , 1970-01-01T00:05:12Z,    38.3392
    313.00,    1,      269.1,    32.1110,    0.09527,       0.00,   0.000000,  IDM,          139,        3,        4, , 1970-01-01T00:05:13Z,   269.0559
    313.00,    1,      109.6,    13.1885,    0.19943,     153.42, -18.922551,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:13Z,   109.6330
    313.00,    2,      200.5,    13.8475,    0.00960,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:13Z,   200.5341
    313.00,    2,       75.4,    13.4082,    0.66278,     115.09,  -0.439298,  IDM,          137,        3,        1, , 1970-01-01T00:05:13Z,    75.4457
    313.00,    2,       52.3,    14.0282,    0.22793,      17.17,   0.619962,  IDM,          142,        3,        4, , 1970-01-01T00:05:13Z,    52.2775
    314.00,    1,      122.9,    13.3602,    0.15091,     172.29, -18.819267,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:14Z,   122.9113
    314.00,    2,      214.4,    13.8557,    0.00717,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:14Z,   214.3859
    314.00,    2,       89.1,    13.7329,    0.15093,     115.33,  -0.122888,  IDM,          137,        3,        1, , 1970-01-01T00:05:14Z,    89.0546
    314.00,    2,       66.4,    14.1717,    0.05424,      16.66,   0.438854,  IDM,          142,        3,        4, , 1970-01-01T00:05:14Z,    66.3934
    315.00,    1,      136.3,    13.4900,    0.11399,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:15Z,   136.3394
    315.00,    2,      228.2,    13.8619,    0.00536,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:15Z,   228.2449
    315.00,    2,      102.8,    13.8040,    0.03211,     115.41,  -0.057867,  IDM,          137,        3,        1, , 1970-01-01T00:05:15Z,   102.8318
    315.00,    2,       80.6,    14.1494,   -0.06451,      16.27,   0.345410,  IDM,          142,        3,        4, , 1970-01-01T00:05:15Z,    80.5631
    316.00,    1,      149.9,    13.5878,    0.08572,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:16Z,   149.8806
    316.00,    2,      242.1,    13.8665,    0.00400,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:16Z,   242.1092
    316.00,    2,      116.6,    13.8191,    0.00679,     115.46,  -0.047395,  IDM,          137,        3,        1, , 1970-01-01T00:05:16Z,   116.6451
    316.00,    2,       94.7,    14.0699,   -0.08264,      15.97,   0.250827,  IDM,          142,        3,        4, , 1970-01-01T00:05:16Z,    94.6739
    317.00,    1,      163.5,    13.6613,    0.06435,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:17Z,   163.5068
    317.00,    2,      256.0,    13.8699,    0.00299,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:17Z,   255.9774
    317.00,    2,      130.5,    13.8223,    0.00148,     115.51,  -0.047601,  IDM,          137,        3,        1, , 1970-01-01T00:05:17Z,   130.4662
    317.00,    2,      108.7,    13.9948,   -0.06704,      15.76,   0.172520,  IDM,          142,        3,        4, , 1970-01-01T00:05:17Z,   108.7049
    318.00,    1,      177.2,    13.7164,    0.04823,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:18Z,   177.1970
    318.00,    2,      269.8,    13.8724,    0.00223,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:18Z,   269.8486
    318.00,    2,      144.3,    13.8230,    0.00037,     115.56,  -0.049417,  IDM,          137,        3,        1, , 1970-01-01T00:05:18Z,   144.2889
    318.00,    2,      122.7,    13.9386,   -0.04772,      15.62,   0.115561,  IDM,          142,        3,        4, , 1970-01-01T00:05:18Z,   122.6700
    318.00,    2,       20.0,    13.2429,    0.02379,      96.70,  -0.695715,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:18Z,    19.9724
    319.00,    1,      190.9,    13.7577,    0.03612,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:19Z,   190.9350
    319.00,    2,      283.7,    13.8743,    0.00166,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:19Z,   283.7220
    319.00,    2,      158.1,    13.8232,    0.00014,     115.61,  -0.051109,  IDM,          137,        3,        1, , 1970-01-01T00:05:19Z,   158.1120
    319.00,    2,      136.6,    13.8997,   -0.03236,      15.52,   0.076468,  IDM,          142,        3,        4, , 1970-01-01T00:05:19Z,   136.5878
    319.00,    2,       33.2,    13.2634,    0.01820,      97.36,  -0.636285,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:19Z,    33.2260
    319.00,    2,       17.2,    11.5397,   -9.00000,       6.04,  -1.723739,  IDM,          146,        3,        4, , 1970-01-01T00:05:19Z,    17.1826
    320.00,    1,      204.7,    13.7886,    0.02702,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:20Z,   204.7088
    320.00,    1,      151.4,    16.4255,    3.11442,      43.30,   2.636933,  IDM,          142,        3,        4, , 1970-01-01T00:05:20Z,   151.4121
    320.00,    2,      297.6,    13.8757,    0.00124,       0.00,   0.000000,  TruckVehicleType,          133,        3,        1, , 1970-01-01T00:05:20Z,   297.5971
    320.00,    2,      171.9,    13.8233,    0.00008,     115.66,  -0.052430,  IDM,          137,        3,        1, , 1970-01-01T00:05:20Z,   171.9353
    320.00,    2,       46.5,    13.3112,    0.05578,     119.43,  -0.512082,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:20Z,    46.5092
    320.00,    2,       27.6,    10.5619,    1.07187,       8.95,  -2.749344,  IDM,          146,        3,        4, , 1970-01-01T00:05:20Z,    27.5566
    321.00,    1,      218.5,    13.8117,    0.02021,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:21Z,   218.5095
    321.00,    1,      169.0,    18.4503,    1.14143,      39.49,   4.638644,  IDM,          142,        3,        4, , 1970-01-01T00:05:21Z,   169.0146
    321.00,    2,      185.8,    13.8315,    0.08107,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:21Z,   185.7591
    321.00,    2,       59.8,    13.3588,    0.04156,     119.91,  -0.472648,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:21Z,    59.8454
    321.00,    2,       38.7,    11.6123,    0.92062,      11.18,  -1.746530,  IDM,          146,        3,        4, , 1970-01-01T00:05:21Z,    38.6623
    322.00,    1,      232.3,    13.8289,    0.01510,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:22Z,   232.3302
    322.00,    1,      187.7,    18.7566,   -0.23503,      34.60,   4.927696,  IDM,          142,        3,        4, , 1970-01-01T00:05:22Z,   187.7279
    322.00,    2,      199.6,    13.8697,    0.01728,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:22Z,   199.6144
    322.00,    2,       73.2,    13.3948,    0.03172,     120.39,  -0.474876,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:22Z,    73.2230
    322.00,    2,       50.7,    12.3336,    0.57268,      12.56,  -1.061186,  IDM,          146,        3,        4, , 1970-01-01T00:05:22Z,    50.6637
    323.00,    1,      246.2,    13.8419,    0.01128,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:23Z,   246.1659
    323.00,    1,      206.2,    18.1722,   -0.77196,      29.93,   4.330395,  IDM,          142,        3,        4, , 1970-01-01T00:05:23Z,   206.2333
    323.00,    2,      213.5,    13.8778,    0.00366,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:23Z,   213.4891
    323.00,    2,       86.6,    13.4221,    0.02402,     120.86,  -0.455678,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:23Z,    86.6322
    323.00,    2,       63.2,    12.7710,    0.34434,      13.40,  -0.651141,  IDM,          146,        3,        4, , 1970-01-01T00:05:23Z,    63.2344
    323.00,    2,       24.7,    18.6221,   -1.13725,      32.49,   5.851103,  IDM,          149,        3,        4, , 1970-01-01T00:05:23Z,    24.7398
    324.00,    1,      260.0,    13.8515,    0.00843,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:24Z,   260.0128
    324.00,    1,      224.0,    17.3297,   -0.85938,      26.02,   3.478230,  IDM,          142,        3,        4, , 1970-01-01T00:05:24Z,   223.9900
    324.00,    2,      227.4,    13.8795,    0.00077,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:24Z,   227.3680
    324.00,    2,      100.1,    13.4428,    0.01825,     121.30,  -0.436690,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:24Z,   100.0651
    324.00,    2,       76.1,    13.0359,    0.21077,      13.92,  -0.406915,  IDM,          146,        3,        4, , 1970-01-01T00:05:24Z,    76.1485
    324.00,    2,       42.8,    17.5081,   -1.08030,      27.35,   4.472139,  IDM,          149,        3,        4, , 1970-01-01T00:05:24Z,    42.7997
    324.00,    2,       14.0,    11.0378,    0.09439,      22.82,  -6.470290,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:24Z,    13.9789
    325.00,    1,      273.9,    13.8587,    0.00630,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:25Z,   273.8681
    325.00,    1,      240.9,    16.5095,   -0.77402,      22.97,   2.650813,  IDM,          142,        3,        4, , 1970-01-01T00:05:25Z,   240.9021
    325.00,    2,      241.2,    13.8799,    0.00016,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:25Z,   241.2478
    325.00,    2,      113.5,    13.4586,    0.01398,     121.73,  -0.421260,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:25Z,   113.5162
    325.00,    2,       89.3,    13.2002,    0.13232,      14.24,  -0.258422,  IDM,          146,        3,        4, , 1970-01-01T00:05:25Z,    89.2728
    325.00,    2,       59.8,    16.4991,   -0.94109,      23.48,   3.298890,  IDM,          149,        3,        4, , 1970-01-01T00:05:25Z,    59.7915
    325.00,    2,       25.1,    11.1780,    0.15914,      28.71,  -5.321110,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:25Z,    25.0822
    326.00,    1,      287.7,    13.8641,    0.00470,       0.00,   0.000000,  TruckVehicleType,          135,        3,        1, , 1970-01-01T00:05:26Z,   287.7296
    326.00,    1,      257.1,    15.8104,   -0.63439,      20.68,   1.946363,  IDM,          142,        3,        4, , 1970-01-01T00:05:26Z,   257.0504
    326.00,    2,      255.1,    13.7268,   -0.30764,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:26Z,   255.0782
    326.00,    2,      127.0,    13.4701,    0.00894,     122.10,  -0.256609,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:26Z,   126.9810
    326.00,    2,      102.5,    13.3044,    0.08447,      14.45,  -0.165709,  IDM,          146,        3,        4, , 1970-01-01T00:05:26Z,   102.5290
    326.00,    2,       75.9,    15.6558,   -0.76026,      20.68,   2.351375,  IDM,          149,        3,        4, , 1970-01-01T00:05:26Z,    75.8539
    326.00,    2,       36.3,    11.3379,    0.15626,      33.51,  -4.317866,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:26Z,    36.3406
    327.00,    1,      272.6,    15.2563,   -0.48978,      19.02,   1.388239,  IDM,          142,        3,        4, , 1970-01-01T00:05:27Z,   272.5719
    327.00,    1,      117.0,    16.5630,    4.46048,     149.57,   1.306664,  IDM,          146,        3,        4, , 1970-01-01T00:05:27Z,   116.9996
    327.00,    2,      268.6,    13.1249,   -0.87260,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:27Z,   268.5509
    327.00,    2,      140.5,    13.4740,   -0.00148,     122.10,   0.349039,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:27Z,   140.4540
    327.00,    2,       91.9,    16.6108,    0.67821,      38.53,   3.136818,  IDM,          149,        3,        4, , 1970-01-01T00:05:27Z,    91.9245
    327.00,    2,       47.8,    11.5466,    0.26602,      38.16,  -5.064135,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:27Z,    47.7690
    328.00,    1,      287.8,    16.2965,    4.42443,       0.00,   0.000000,  IDM,          142,        3,        4, , 1970-01-01T00:05:28Z,   287.8290
    328.00,    1,      135.6,    20.5798,    3.61188,     146.19,   4.283319,  IDM,          146,        3,        4, , 1970-01-01T00:05:28Z,   135.6440
    328.00,    2,      281.1,    11.9198,    1.81589,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:28Z,   281.1049
    328.00,    2,      153.9,    13.4625,   -0.02666,     121.18,   1.542685,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:28Z,   153.9238
    328.00,    2,      109.3,    18.0529,    0.81605,      34.60,   4.590394,  IDM,          149,        3,        4, , 1970-01-01T00:05:28Z,   109.3237
    328.00,    2,       59.5,    11.8569,    0.33450,      43.86,  -6.196046,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:28Z,    59.4646
    329.00,    1,      157.8,    23.6707,    2.65185,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:29Z,   157.8491
    329.00,    2,      293.9,    13.3737,    0.79178,       0.00,   0.000000,  IDM,          137,        3,        1, , 1970-01-01T00:05:29Z,   293.8856
    329.00,    2,      167.4,    13.4549,    0.00291,     120.51,   0.081231,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:29Z,   167.3802
    329.00,    2,      127.5,    18.0349,   -0.52738,      29.91,   4.579973,  IDM,          149,        3,        4, , 1970-01-01T00:05:29Z,   127.4736
    329.00,    2,       71.5,    12.1718,    0.28798,      49.99,  -5.863081,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:29Z,    71.4832
    329.00,    2,       16.8,    13.3811,    0.00051,      44.65,   1.209343,  IDM,          147,        3,        1, , 1970-01-01T00:05:29Z,    16.8283
    330.00,    1,      182.8,    26.0630,    1.94304,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:30Z,   182.8000
    330.00,    2,      180.8,    13.4730,    0.11888,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:30Z,   180.8387
    330.00,    2,      145.1,    17.2357,   -0.92001,      25.70,   3.762693,  IDM,          149,        3,        4, , 1970-01-01T00:05:30Z,   145.1377
    330.00,    2,       83.8,    12.4170,    0.20995,      55.35,  -4.818733,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:30Z,    83.7841
    330.00,    2,       30.2,    13.3824,    0.00115,      43.57,   0.965406,  IDM,          147,        3,        1, , 1970-01-01T00:05:30Z,    30.2100
    331.00,    1,      209.7,    27.5397,    1.13780,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:31Z,   209.6667
    331.00,    2,      194.4,    13.5750,    0.08943,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:31Z,   194.3652
    331.00,    2,      161.9,    16.3557,   -0.82567,      22.44,   2.780709,  IDM,          149,        3,        4, , 1970-01-01T00:05:31Z,   161.9248
    331.00,    2,       96.3,    12.5884,    0.14277,      59.63,  -3.767337,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:31Z,    96.2922
    331.00,    2,       43.6,    13.3824,   -0.00104,      42.70,   0.794029,  IDM,          147,        3,        1, , 1970-01-01T00:05:31Z,    43.5926
    332.00,    1,      237.7,    28.3690,    0.61686,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:32Z,   237.6628
    332.00,    2,      208.0,    13.6517,    0.06714,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:32Z,   207.9803
    332.00,    2,      177.9,    15.6220,   -0.65476,      20.08,   1.970350,  IDM,          149,        3,        4, , 1970-01-01T00:05:32Z,   177.8993
    332.00,    2,      108.9,    12.7031,    0.09447,      62.96,  -2.918910,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:32Z,   108.9419
    332.00,    2,       57.0,    13.3800,   -0.00360,      41.97,   0.676836,  IDM,          147,        3,        1, , 1970-01-01T00:05:32Z,    56.9740
    333.00,    1,      266.3,    28.8076,    0.31954,       0.00,   0.000000,  IDM,          146,        3,        4, , 1970-01-01T00:05:33Z,   266.2748
    333.00,    2,      221.7,    13.7092,    0.05034,       0.00,   0.000000,  TruckVehicleType,          141,        3,        1, , 1970-01-01T00:05:33Z,   221.6621
    333.00,    2,      193.2,    15.0627,   -0.48411,      18.43,   1.353530,  IDM,          149,        3,        4, , 1970-01-01T00:05:33Z,   193.2277
    333.00,    2,      121.7,    12.7787,    0.06223,      65.54,  -2.284017,  TruckVehicleType,          144,        3,        1, , 1970-01-01T00:05:33Z,   121.6854
    333.00,    2,       70.4,    13.3752,   -0.00567,      41.33,   0.596469,  IDM,          147,        3,        1, , 1970-01-01T00:05:33Z,    70.3517
